book_id,title,category,page_count,webp_prefix,source_relative_path,meta_source,author,dynasty,pub_year,publisher,edition_type,pub_place
hlm24,红樓梦.清.曹霑撰.仅书前版畫24幅及前三回.清乾隆五十六年苏州萃文书屋木活字本.程甲本,经史子集,162,book/hlm24/,,rule,曹霑,清,,,活字本,苏州
hlm_2,红樓梦.一百二十回.清.曹霑撰.高鹗补.清乾隆五十七年程氏翠文书屋木活字本.程乙本,经史子集,1724,book/hlm_2/,,rule,曹霑,清,,,活字本,
hlm_25,红樓梦.一百二十回.清.曹雪芹撰.高鹗撰.陈其泰批校题跋并圈點.清乾隆五十七年萃文书屋活字印本.程乙本,经史子集,2057,book/hlm_25/,,rule,高鹗,清,,,,
hlmcq8,红樓梦传奇.8卷.清陈钟麟填词.清道光时期汗青斋刊本,经史子集,466,book/hlmcq8/,,none,,,,,刻本,
hlmft,红樓梦赋图册.存十九幅.清.萧山青士沈谦.赋.盛昱录.清同治十二年绘本,经史子集,43,book/hlmft/,,rule,,清,,,,
hlmty,红樓梦图咏.四册.清.改琦绘.清末扁玉版,经史子集,143,book/hlmty/,,rule,,清,清末,,,
hlmty1916,红樓梦图咏.四册.清.改琦绘.扁玉版.久保田米齐编.风俗绘卷图畫刊行會刊本.1916年,经史子集,144,book/hlmty1916/,,rule,久保田米齐,清,1916年,,刻本,
hlmty_2,红樓梦图咏.四册.清.改琦绘.长玉版.民國十年浙江杨氏文元堂翻刻本,经史子集,143,book/hlmty_2/,,rule,,清,,,刻本,浙
hlnp,韩柳年谱.八卷.马曰璐辑.马氏小玲珑山舘仿宋本校刊.清雍正己酉年,经史子集,133,book/hlnp/,,none,,,,,,
hlslh_2,河洛數理-哈佛大學图书馆藏,哈佛大学藏汉籍,188,book/hlslh_2/,,none,,,,,,
hmct29,狐媚丛谈.仅版畫29幅.明.凭虛子.辑.明萬历时期钱塘杨尔曾草玄居刊本,经史子集,30,book/hmct29/,,rule,,明,,,刻本,
hmgjk05,皇明贡举考.卷05至09.九卷.首一卷.明.张朝瑞撰.明萬历时期刊本,经史子集,510,book/hmgjk05/,,rule,张朝瑞,明,,,刻本,
hmslj01,皇明十六家小品.翠娱阁评选皇明十六名家小品.函01.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,227,book/hmslj01/,,rule,,明,,,,
hmslj02,皇明十六家小品.翠娱阁评选皇明十六名家小品.函02.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,240,book/hmslj02/,,rule,,明,,,,
hmslj03,皇明十六家小品.翠娱阁评选皇明十六名家小品.函03.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,236,book/hmslj03/,,rule,,明,,,,
hmslj04,皇明十六家小品.翠娱阁评选皇明十六名家小品.函04.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,241,book/hmslj04/,,rule,,明,,,,
hmslj05,皇明十六家小品.翠娱阁评选皇明十六名家小品.函05.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,282,book/hmslj05/,,rule,,明,,,,
hmslj06,皇明十六家小品.翠娱阁评选皇明十六名家小品.函06.总三十二卷.明.陆云龙.等辑.明崇祯六年峥霄馆刊,经史子集,163,book/hmslj06/,,rule,,明,,,,
hmzfd,皇明职方地图.三卷.明.陈组绶.撰.明崇祯九年原刊本.普清,经史子集,295,book/hmzfd/,,rule,,明,,,刻本,
hnhlj,淮南鸿烈解.二十一卷.汉刘安撰.明茅坤.茅一桂辑评.明刊朱墨套印本,经史子集,433,book/hnhlj/,,rule,刘安,汉,,,套印本,
hpbng,后圃编年稿.十六卷.清.李嶟瑞撰.清康熙时期刊本,经史子集,369,book/hpbng/,,rule,李嶟瑞,清,,,刻本,
hqzgt16,皇清职贡图.九卷.附诸臣恭和诗二卷.清傅恆等纂.门庆安等绘.乾隆16年编成.嘉庆10年增修.內府刊本,经史子集,706,book/hqzgt16/,,none,,,乾隆16年,,刻本,
hrgjm,繪入歌集暮笛,经史子集,96,book/hrgjm/,,none,,,,,,
hrsjx,繪入詩集小夜曲.竹久夢二著,经史子集,33,book/hrsjx/,,none,,,,,,
hrxbj,繪入小唄集三味線草,经史子集,130,book/hrxbj/,,none,,,,,,
hs001,汉书.卷001至030.纪表志.总一百卷.东汉.班固编撰.南宋庆元时期建安黃善夫刻.刘元起刊本,经史子集,1183,book/hs001/,,catalog,班固,汉,,,刻本,
hs01,汉书.卷01至20.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,444,book/hs01/,,catalog,班固,汉,,,,
hs031,汉书.卷031至059.传.总一百卷.东汉.班固编撰.南宋庆元时期建安黃善夫刻.刘元起刊本,经史子集,682,book/hs031/,,catalog,班固,汉,,,刻本,
hs04,汉书.汉.班固撰.唐.颜师古注.卷04至20.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,315,book/hs04/,,catalog,班固,汉,,,刻本,福州
hs060,汉书.卷060至087.传.总一百卷.东汉.班固编撰.南宋庆元时期建安黃善夫刻.刘元起刊本,经史子集,756,book/hs060/,,catalog,班固,汉,,,刻本,
hs088,汉书.卷088至100.传.总一百卷.东汉.班固编撰.南宋庆元时期建安黃善夫刻.刘元起刊本,经史子集,584,book/hs088/,,catalog,班固,汉,,,刻本,
hs100,汉书.100卷.汉.班固撰.唐.颜师古注.南宋后期福唐郡庠刊.元大德.至大.延祐.元统.明初递修.有补配.50册,经史子集,2764,book/hs100/,,catalog,班固,汉,,,,
hs21,汉书.卷21至27.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,405,book/hs21/,,catalog,班固,汉,,,,
hs21_2,汉书.汉.班固撰.唐.颜师古注.卷21至27.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,417,book/hs21_2/,,catalog,班固,汉,,,刻本,福州
hs27,汉书.杨雄传.第五十七.纸本墨书（27.5x1385.4厘米）唐代钞本,经史子集,54,book/hs27/,,catalog,班固,汉,,,抄本,
hs28,汉书.汉.班固撰.唐.颜师古注.卷28至40.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,348,book/hs28/,,catalog,班固,汉,,,刻本,福州
hs28_2,汉书.卷28至42.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,387,book/hs28_2/,,catalog,班固,汉,,,,
hs41,汉书.汉.班固撰.唐.颜师古注.卷41至61.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,439,book/hs41/,,catalog,班固,汉,,,刻本,福州
hs43,汉书.卷43至57.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,383,book/hs43/,,catalog,班固,汉,,,,
hs58,汉书.卷58至74.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,379,book/hs58/,,catalog,班固,汉,,,,
hs62,汉书.汉.班固撰.唐.颜师古注.卷62至77.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,414,book/hs62/,,catalog,班固,汉,,,刻本,福州
hs75,汉书.卷75至90.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,375,book/hs75/,,catalog,班固,汉,,,,
hs78,汉书.汉.班固撰.唐.颜师古注.卷78至94.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,416,book/hs78/,,catalog,班固,汉,,,刻本,福州
hs91,汉书.卷91至100.总100卷.汉.班固撰.唐.颜师古注.南宋福州刊.元大德8至至大元年.延祐2年.元统2年递修本,经史子集,438,book/hs91/,,catalog,班固,汉,,,,
hs95,汉书.汉.班固撰.唐.颜师古注.卷95至100.一百卷(缺卷1至3).南宋时期福州刊.元大德八年到至大元年.延祐2年递修刊本.配补抄,经史子集,317,book/hs95/,,catalog,班固,汉,,,刻本,福州
hsjy1,洪氏集验方.宋.洪遵撰.五卷.仅卷01至03.宋淳熙时期公文纸刊本.中國國家图书馆藏,不完整宋元本专题,106,book/hsjy1/,不完整宋元本专题\洪氏集验方.宋.洪遵撰.五卷.仅卷01至03.宋淳熙时期公文纸刊本.中国国家图书馆藏.pdf,rule,洪遵,宋,,,刻本,
hssg,湖山胜概.一卷.明.陈昌锡著.明萬历时期彩色套印本,经史子集,49,book/hssg/,,rule,陈昌锡,明,,,套印本,
hssj,寒山诗集.附.丰干.拾得诗.一卷.唐.释寒山撰.南宋时期刊.蝴蝶裝本,经史子集,93,book/hssj/,,rule,释寒山,唐,,,,
hsyc_1fa40efb,四部丛刊续编 汉上易传8-6,四部丛刊续编,103,book/hsyc_1fa40efb/,,catalog,朱震,宋,,,,
hsyc_314f8541,四部丛刊续编 汉上易传8-3,四部丛刊续编,105,book/hsyc_314f8541/,,catalog,朱震,宋,,,,
hsyc_46bfc06e,四部丛刊续编 汉上易传8-5,四部丛刊续编,133,book/hsyc_46bfc06e/,,catalog,朱震,宋,,,,
hsyc_6111167a,四部丛刊续编 汉上易传8-4,四部丛刊续编,117,book/hsyc_6111167a/,,catalog,朱震,宋,,,,
hsyc_6ea74c85,四部丛刊续编 汉上易传8-8,四部丛刊续编,170,book/hsyc_6ea74c85/,,catalog,朱震,宋,,,,
hsyc_8ca4a41d,四部丛刊续编 汉上易传8-2,四部丛刊续编,101,book/hsyc_8ca4a41d/,,catalog,朱震,宋,,,,
hsyc_9062a768,四部丛刊续编 汉上易传8-7,四部丛刊续编,125,book/hsyc_9062a768/,,catalog,朱震,宋,,,,
hsyc_bf26c660,四部丛刊续编 汉上易传8-1,四部丛刊续编,139,book/hsyc_bf26c660/,,catalog,朱震,宋,,,,
hszbf1621,漢書纂不分卷【明】凌稚隆 編纂 鐘惺定 汪琦 查世晉校閱 出版商：還讀齋 明末（1621-1644）-哈佛大學图书馆藏,经史子集,502,book/hszbf1621/,,rule,,明,明末,,,
hszxs,黃石斋先生大涤函书.六卷.明.黃道周撰.明崇祯十五年刊本,经史子集,485,book/hszxs/,,rule,黄道周,明,,,刻本,
htgjz150,會通館校正宋諸臣奏議150卷【明】趙汝愚輯 華燧 出版商：錫山華燧會通館 明弘治3年（西元1490年）-哈佛大學图书馆藏,经史子集,4127,book/htgjz150/,,rule,,明,明弘治3年,,,
htjsg_03e2b82f,四部丛刊续编 黃庭坚山谷外集诗注8-3,四部丛刊续编,127,book/htjsg_03e2b82f/,,catalog,黄庭坚,宋,,,,
htjsg_04c7d22f,四部丛刊三编 黃庭坚山谷琴趣外篇,四部丛刊三编,87,book/htjsg_04c7d22f/,,catalog,黄庭坚,宋,,,,
htjsg_15ae661d,四部丛刊续编 黃庭坚山谷外集诗注8-6,四部丛刊续编,147,book/htjsg_15ae661d/,,catalog,黄庭坚,宋,,,,
htjsg_5473ae3d,四部丛刊续编 黃庭坚山谷外集诗注8-8,四部丛刊续编,138,book/htjsg_5473ae3d/,,catalog,黄庭坚,宋,,,,
htjsg_78be45f8,四部丛刊续编 黃庭坚山谷外集诗注8-4,四部丛刊续编,167,book/htjsg_78be45f8/,,catalog,黄庭坚,宋,,,,
htjsg_8dbe3870,四部丛刊续编 黃庭坚山谷外集诗注8-5,四部丛刊续编,199,book/htjsg_8dbe3870/,,catalog,黄庭坚,宋,,,,
htjsg_c5092a5b,四部丛刊续编 黃庭坚山谷外集诗注8-2,四部丛刊续编,149,book/htjsg_c5092a5b/,,catalog,黄庭坚,宋,,,,
htjsg_d9dddb6b,四部丛刊续编 黃庭坚山谷外集诗注8-7,四部丛刊续编,143,book/htjsg_d9dddb6b/,,catalog,黄庭坚,宋,,,,
htjsg_e3f8ff9f,四部丛刊续编 黃庭坚山谷外集诗注8-1,四部丛刊续编,181,book/htjsg_e3f8ff9f/,,catalog,黄庭坚,宋,,,,
htms,汉唐祕史.二卷(有缺页).明.朱权编.明建文四年宁藩刊本,经史子集,209,book/htms/,,rule,朱权,明,,,刻本,
hw,韩文.四十卷.外集.十卷.集传.遗文.唐.韩愈撰.李汉编.叶树廉手校并跋.明嘉靖三十五年莫如士刊本,经史子集,601,book/hw/,,rule,李汉,唐,,,刻本,
hwdl,韩文杜律.二卷.明郭正域辑评.明萬历时期闵齐伋刻朱墨套印本,经史子集,148,book/hwdl/,,none,,,,,套印本,
hwl1,钦定四库全书.零本.集部.汉魏六朝百三家集.卷四十.清乾隆时期文澜阁抄本,四库全书.零本,55,book/hwl1/,四库全书.零本\钦定四库全书.零本.集部.汉魏六朝百三家集.卷四十.清乾隆时期文澜阁抄本.pdf,rule,,清,,清乾隆时期文澜阁,抄本,
hwlcn,汉魏六朝女子文选.二卷.清.张维辑.清宣统三年朱是刊本,经史子集,100,book/hwlcn/,,rule,张维,清,,,刻本,
hwlj,回文类聚.四卷.另编图一卷.续编十卷.宋.桑世昌.撰.清.朱象贤续.麟玉堂藏板.清康熙时期刊本,经史子集,239,book/hwlj/,,rule,,清,,,刻本,
hwzmj21_2,漢魏諸名家集21種124卷附1種：8卷【明】汪士賢輯校 出版商：葛寅亮 明萬曆刻本-哈佛大學图书馆藏,哈佛大学藏汉籍,2760,book/hwzmj21_2/,,rule,,明,,,刻本,
hxj,篁溪集.十五卷.明.祝銮.著.张鼐.选.明萬历四十一年序刊本,经史子集,1026,book/hxj/,,rule,,明,,,刻本,
hxzz,槐西杂志.如是我闻.不分卷.寧字未讳.清钞本,经史子集,473,book/hxzz/,,none,,,,,抄本,
hy,海语.三卷.明.黃衷撰.明萬历时期绣水沈氏尚白斋刊本,经史子集,39,book/hy/,,rule,黄衷,明,,,刻本,
hycwn_a0cc0f3f,四部丛刊三编 华嶽翠微南征录2-2,四部丛刊三编,116,book/hycwn_a0cc0f3f/,,catalog,华岳,宋,,,,
hycwn_a6727ecf,四部丛刊三编 华嶽翠微南征录2-1,四部丛刊三编,106,book/hycwn_a6727ecf/,,catalog,华岳,宋,,,,
hygz12,华阳國志.12卷.东晉常璩撰.嘉庆19年,经史子集,322,book/hygz12/,,catalog,常璩,晋,嘉庆19年,,,
hylcc,花雨樓丛钞.十五种.清.张壽荣辑.清光绪时期蛟川张氏花雨樓刊本,经史子集,3022,book/hylcc/,,rule,张寿荣,清,,,刻本,
hyrzj,惠园睿制集.十二卷.明蜀惠王.朱申凿撰.明弘治十四年刊本,经史子集,313,book/hyrzj/,,none,,,,,刻本,蜀
hyxqj,花隐轩前集.十二卷.清.李炳石撰.清康煕时期刊本,经史子集,454,book/hyxqj/,,rule,李炳石,清,,,刻本,
hyxz01,汉阴县志.01.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,102,book/hyxz01/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz01_2,汉阴县志.01.清.钱鹤年重修.清嘉庆22年（1817）刊本,经史子集,103,book/hyxz01_2/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz02,汉阴县志.02.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,134,book/hyxz02/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz02_2,汉阴县志.02.清.钱鹤年重修.清嘉庆22年（1817）刊本,经史子集,135,book/hyxz02_2/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz03,汉阴县志.03.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,94,book/hyxz03/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz04,汉阴县志.04.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,122,book/hyxz04/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz04_2,汉阴县志.04.清.钱鹤年重修.清嘉庆22年（1817）刊本,经史子集,123,book/hyxz04_2/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz05,汉阴县志.05.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,162,book/hyxz05/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz05_2,汉阴县志.05.清.钱鹤年重修.清嘉庆22年（1817）刊本,经史子集,163,book/hyxz05_2/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz06,汉阴县志.06.清.钱鹤年重修.清嘉庆22年（1817）刊本,海外馆藏汉籍,98,book/hyxz06/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyxz06_2,汉阴县志.06.清.钱鹤年重修.清嘉庆22年（1817）刊本,经史子集,99,book/hyxz06_2/,,catalog,钱鹤年,清,清嘉庆22年,,刻本,
hyylj3_2,河嶽英靈集3卷【唐】殷璠 天啟七年毛氏汲古閣 出版 （西元1620年）-哈佛大學图书馆藏,哈佛大学藏汉籍,112,book/hyylj3_2/,,rule,,唐,1620年,,,
hyylj_33,河嶽英灵集.三卷.唐.殷璠编选.明崇祯元年毛氏汲古阁刊《唐人选唐诗》本,经史子集,112,book/hyylj_33/,,rule,,唐,,,,
hzkpz_0acd842a,四部丛刊续编 洪咨夔平斋文集10-03,四部丛刊续编,157,book/hzkpz_0acd842a/,,catalog,洪咨夔,宋,,,,
hzkpz_34a23f85,四部丛刊续编 洪咨夔平斋文集10-04,四部丛刊续编,143,book/hzkpz_34a23f85/,,catalog,洪咨夔,宋,,,,
hzkpz_4994c131,四部丛刊续编 洪咨夔平斋文集10-10,四部丛刊续编,170,book/hzkpz_4994c131/,,catalog,洪咨夔,宋,,,,
hzkpz_4f8da7cc,四部丛刊续编 洪咨夔平斋文集10-08,四部丛刊续编,147,book/hzkpz_4f8da7cc/,,catalog,洪咨夔,宋,,,,
hzkpz_709f8185,四部丛刊续编 洪咨夔平斋文集10-06,四部丛刊续编,129,book/hzkpz_709f8185/,,catalog,洪咨夔,宋,,,,
hzkpz_7765a4c2,四部丛刊续编 洪咨夔平斋文集10-05,四部丛刊续编,159,book/hzkpz_7765a4c2/,,catalog,洪咨夔,宋,,,,
hzkpz_8cfbcfba,四部丛刊续编 洪咨夔平斋文集10-09,四部丛刊续编,171,book/hzkpz_8cfbcfba/,,catalog,洪咨夔,宋,,,,
hzkpz_8e8c6835,四部丛刊续编 洪咨夔平斋文集10-01,四部丛刊续编,147,book/hzkpz_8e8c6835/,,catalog,洪咨夔,宋,,,,
hzkpz_bd991f18,四部丛刊续编 洪咨夔平斋文集10-07,四部丛刊续编,141,book/hzkpz_bd991f18/,,catalog,洪咨夔,宋,,,,
hzkpz_ecfdcbfc,四部丛刊续编 洪咨夔平斋文集10-02,四部丛刊续编,153,book/hzkpz_ecfdcbfc/,,catalog,洪咨夔,宋,,,,
hzl_2eedca7b,四部丛刊续编 挥麈录6-6,四部丛刊续编,170,book/hzl_2eedca7b/,,catalog,王明清,宋,,,,
hzl_405d8e29,四部丛刊续编 挥麈录6-3,四部丛刊续编,127,book/hzl_405d8e29/,,catalog,王明清,宋,,,,
hzl_451f60f3,四部丛刊续编 挥麈录6-2,四部丛刊续编,155,book/hzl_451f60f3/,,catalog,王明清,宋,,,,
hzl_9e126929,四部丛刊续编 挥麈录6-5,四部丛刊续编,109,book/hzl_9e126929/,,catalog,王明清,宋,,,,
hzl_a18c4083,四部丛刊续编 挥麈录6-4,四部丛刊续编,147,book/hzl_a18c4083/,,catalog,王明清,宋,,,,
hzl_cc278563,四部丛刊续编 挥麈录6-1,四部丛刊续编,127,book/hzl_cc278563/,,catalog,王明清,宋,,,,
hzsmc1621,漢詔疎【明】陳衎選評 明天啟1621-1627-哈佛大學图书馆藏,经史子集,376,book/hzsmc1621/,,rule,,明,,,,
hzsye,會纂宋嶽鄂武穆王精忠录.六卷.图一卷.明.姚茂良.著.朝鲜英祖四十五年藝阁铜活字刊本,经史子集,239,book/hzsye/,,rule,,明,,,刻本,
hzysr_1f931b22,四部丛刊三编 黃仲元四如先生文稿2-2,四部丛刊三编,178,book/hzysr_1f931b22/,,catalog,黄仲元,宋,,,,
hzysr_a398f5cf,四部丛刊三编 黃仲元四如先生文稿2-1,四部丛刊三编,194,book/hzysr_a398f5cf/,,catalog,黄仲元,宋,,,,
jbts,九边图说.不分卷.明兵部辑.明隆庆时期刊本,经史子集,167,book/jbts/,,rule,兵部,明,,,刻本,
jbxzy43,京本校正音释唐柳先生集.43卷.别集.外集.附录.柳宗元撰.刘禹锡编.明刻本,经史子集,679,book/jbxzy43/,,none,,,,,刻本,京
jccs01,彊村丛书.清.朱孝臧辑.总四十册之01至10.民國十一年归安朱氏刊本,经史子集,961,book/jccs01/,,rule,朱孝臧,清,,,刻本,
jccs11,彊村丛书.清.朱孝臧辑.总四十册之11至20.民國十一年归安朱氏刊本,经史子集,935,book/jccs11/,,rule,朱孝臧,清,,,刻本,
jccs21,彊村丛书.清.朱孝臧辑.总四十册之21至30.民國十一年归安朱氏刊本,经史子集,922,book/jccs21/,,rule,朱孝臧,清,,,刻本,
jccs31,彊村丛书.清.朱孝臧辑.总四十册之31至40.民國十一年归安朱氏刊本,经史子集,894,book/jccs31/,,rule,朱孝臧,清,,,刻本,
jcts1865,煎茶图式.酒井忠恆编.松谷山人吉村畫.1865年.附煎茶要览.1851年,经史子集,63,book/jcts1865/,,none,,,1865年,,,
jdcdl_001c12a3,四部丛刊三编 景德传燈录10-06,四部丛刊三编,140,book/jdcdl_001c12a3/,,catalog,道原,宋,,,,
jdcdl_2d18fcac,四部丛刊三编 景德传燈录10-03,四部丛刊三编,126,book/jdcdl_2d18fcac/,,catalog,道原,宋,,,,
jdcdl_3da8c6ca,四部丛刊三编 景德传燈录10-07,四部丛刊三编,138,book/jdcdl_3da8c6ca/,,catalog,道原,宋,,,,
